date,pm25_class,temperature,dew_point,humidity,wind_speed,pressure,condition,wind,holiday
2021-05-13,3,17.931818181818183,15.181818181818182,85.0,4.25,861.3863636363636,Mostly Cloudy,CALM,0
2021-05-14,3,20.511627906976745,14.023255813953488,69.06976744186046,8.953488372093023,860.2790697674419,Fair,WNW,1
2021-05-15,3,22.5609756097561,14.365853658536585,62.46341463414634,8.560975609756097,862.3170731707318,Fair,WNW,2
2021-05-16,3,23.976744186046513,12.883720930232558,53.604651162790695,9.813953488372093,864.046511627907,Fair,VAR,1
2021-05-17,3,23.761904761904763,14.976190476190476,59.11904761904762,7.880952380952381,864.1190476190476,Mostly Cloudy,VAR,0
2021-05-18,3,23.4390243902439,16.609756097560975,66.1951219512195,8.121951219512194,863.2439024390244,Mostly Cloudy,VAR,0
2021-05-19,3,20.19047619047619,17.333333333333332,81.57142857142857,3.0952380952380953,862.7857142857143,Mostly Cloudy,VAR,0
2021-05-20,3,19.975609756097562,18.926829268292682,93.90243902439025,6.0,862.7317073170732,Light Rain,VAR,0
2021-05-21,2,22.72093023255814,18.372093023255815,78.48837209302326,8.44186046511628,862.0,Mostly Cloudy,SW,0
2021-05-22,3,24.5,18.545454545454547,70.79545454545455,11.068181818181818,860.8863636363636,Partly Cloudy,SSW,2
2021-05-23,2,25.547619047619047,18.857142857142858,67.88095238095238,8.738095238095237,861.4047619047619,Partly Cloudy,SW,1
2021-05-24,3,25.19047619047619,18.071428571428573,66.30952380952381,8.19047619047619,861.3809523809524,Mostly Cloudy,S,0
2021-05-25,3,22.452380952380953,18.666666666666668,79.66666666666667,6.595238095238095,860.1190476190476,Mostly Cloudy,VAR,0
2021-05-26,1,20.238095238095237,19.595238095238095,96.14285714285714,5.095238095238095,859.4047619047619,Mostly Cloudy,VAR,2
2021-05-27,1,20.227272727272727,19.886363636363637,97.95454545454545,3.159090909090909,859.5909090909091,Mostly Cloudy,CALM,0
2021-05-28,1,19.13953488372093,18.674418604651162,97.20930232558139,10.046511627906977,861.6046511627907,Light Rain,E,0
2021-05-29,1,22.0,19.071428571428573,84.02380952380952,11.571428571428571,863.047619047619,Mostly Cloudy,E,2
2021-05-30,3,22.738095238095237,18.88095238095238,80.47619047619048,5.5,861.3571428571429,Mostly Cloudy,VAR,1
2021-05-31,3,23.61904761904762,19.5,79.04761904761905,8.404761904761905,859.6904761904761,Mostly Cloudy,SSW,0
2021-06-01,3,23.30952380952381,19.071428571428573,77.64285714285714,7.738095238095238,860.8095238095239,Mostly Cloudy,W,0
2021-06-02,3,24.0,18.047619047619047,71.04761904761905,8.404761904761905,861.7619047619048,Fair,VAR,0
2021-06-03,2,24.595238095238095,18.38095238095238,70.61904761904762,8.785714285714286,863.1666666666666,Partly Cloudy,W,0
2021-06-04,3,23.547619047619047,18.261904761904763,71.11904761904762,9.023809523809524,863.047619047619,Fair,W,0
2021-06-05,3,25.0,18.27906976744186,68.76744186046511,9.116279069767442,862.0232558139535,Partly Cloudy,W,2
2021-06-06,3,25.069767441860463,18.53488372093023,68.72093023255815,9.930232558139535,860.9767441860465,Partly Cloudy,WNW,1
2021-06-07,3,26.463414634146343,18.658536585365855,63.4390243902439,10.658536585365853,859.3170731707318,Fair,WNW,0
2021-06-08,3,24.70731707317073,19.48780487804878,73.8780487804878,7.024390243902439,859.0243902439024,Mostly Cloudy,E,0
2021-06-09,3,24.121951219512194,20.26829268292683,79.8048780487805,10.195121951219512,858.9024390243902,Mostly Cloudy,S,0
2021-06-10,3,23.069767441860463,20.58139534883721,86.51162790697674,5.488372093023256,858.6511627906976,Mostly Cloudy,VAR,0
2021-06-11,3,21.761904761904763,19.357142857142858,84.64285714285714,5.714285714285714,857.7857142857143,Mostly Cloudy,CALM,0
2021-06-12,1,21.875,20.075,90.0,3.825,859.3,Mostly Cloudy,VAR,2
2021-06-13,2,22.275,21.025,92.85,2.275,859.2,Mostly Cloudy,CALM,1
2021-06-14,1,22.78048780487805,21.70731707317073,94.0,4.853658536585366,856.5365853658536,Mostly Cloudy,VAR,0
2021-06-15,1,22.11627906976744,21.348837209302324,95.53488372093024,5.837209302325581,855.3255813953489,Mostly Cloudy,VAR,0
2021-06-16,1,21.72093023255814,21.069767441860463,96.16279069767442,5.883720930232558,857.5581395348837,Mostly Cloudy,VAR,0
2021-06-17,1,22.904761904761905,21.0,89.38095238095238,6.476190476190476,858.5,Mostly Cloudy,W,0
